question_id,question_body,question_type,wiki_context,completion,query,improved_query,relevant_articles,filtered_articles,documents,snippets,precision,recall,f1_score
63f043e4f36125a426000023,Is Baricitinib effective for Alopecia Areata?,yesno,,"Here is my attempt at an Elasticsearch query string for the question ""Is Baricitinib effective for Alopecia Areata?"":

##
(baricitinib OR ""LY3009104"" OR ""INCB028050"") AND (""alopecia areata"" OR ""autoimmune alopecia"" OR ""spot baldness"") AND (effective OR effectiveness OR efficacy OR ""treatment outcome"" OR ""clinical outcome"" OR ""clinical efficacy"" OR ""therapeutic effect"")
##

The key components are:

1. Baricitinib and its alternate names/codes (LY3009104, INCB028050)
2. Alopecia areata and its synonyms (autoimmune alopecia, spot baldness)
3. Terms related to effectiveness (effective, effectiveness, efficacy, treatment outcome, clinical outcome, clinical efficacy, therapeutic effect)

The query requires all three main concepts to be present using the AND operator. It includes synonyms and related terms for the drug, the condition, and the concept of effectiveness to improve recall. At the same time, it avoids overly broad terms to maintain precision.

The double quotes around multi-word terms ensure they are searched as phrases. The query aims to find documents that specifically discuss the effectiveness of baricitinib for treating alopecia areata.

Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '(baricitinib OR ""LY3009104"" OR ""INCB028050"") AND (""alopecia areata"" OR ""autoimmune alopecia"" OR ""spot baldness"") AND (effective OR effectiveness OR efficacy OR ""treatment outcome"" OR ""clinical outcome"" OR ""clinical efficacy"" OR ""therapeutic effect"")'}}, 'size': 50}",,"['37042112', '37717224', '35330989', '31930807', '36695751', '37683061', '35334197', '37436019', '37339501', '34090959', '36763827', '26137574', '36855020', '33870531', '37833617', '36239359', '32015973', '37089829', '37606849', '37195491', '37556146', '37138134', '37556530', '37138884', '30433838', '38018739', '37781168', '37740856', '30100707', '36070222', '36124361', '37467740', '38084867', '36408593', '36478475', '37991697', '37752637', '36045780', '37870096', '34962052', '36933614', '37877023', '36848919', '37452455', '37900778', '30688081', '36848918', '31606872', '30762909', '37708254']",[],[],[],0.2,1.0,0.33333333333333337
64137616201352f04a000041,Anemia is not associated with chronic kidney failure,yesno,,"Here is my attempt at an Elasticsearch query string for the statement ""Anemia is not associated with chronic kidney failure"":

##
(anemia OR ""low hemoglobin"" OR ""low hematocrit"" OR ""low red blood cell count"") AND 
(""chronic kidney failure"" OR ""chronic renal failure"" OR ""end-stage renal disease"" OR ESRD OR ""chronic kidney disease"" OR CKD OR ""chronic kidney insufficiency"" OR ""chronic renal insufficiency"") AND 
(NOT (""associated with"" OR ""related to"" OR ""linked to"" OR ""correlated with"" OR ""caused by""))
##

The key components are:
1. Anemia and its related terms/synonyms
2. Chronic kidney failure and its related terms/synonyms
3. The negation of association terms like ""associated with"", ""related to"", etc.

The query uses the AND operator to require the presence of both anemia and chronic kidney failure concepts, while the NOT operator excludes documents that mention an association between the two.

However, it's important to note that negation in search queries can be challenging. This query may exclude documents that discuss the lack of association between anemia and chronic kidney failure, as the negation terms would still be present. The ideal results would be documents that discuss anemia and chronic kidney failure but do not mention an association between them.

Depending on the specific use case, it may be better to search for the two concepts separately and then filter out or down-rank results that mention an association. Let me know if you would like me to modify the query further.","{'query': {'query_string': {'query': '(anemia OR ""low hemoglobin"" OR ""low hematocrit"" OR ""low red blood cell count"") AND (""chronic kidney failure"" OR ""chronic renal failure"" OR ""end-stage renal disease"" OR ESRD OR ""chronic kidney disease"" OR CKD OR ""chronic kidney insufficiency"" OR ""chronic renal insufficiency"") AND (NOT (""associated with"" OR ""related to"" OR ""linked to"" OR ""correlated with"" OR ""caused by""))'}}, 'size': 50}",,"['32499002', '24402094', '18434712', '16893404', '1564606', '22034760', '9762381', '20980739', '15875275', '22199043', '25864164', '32769931', '18788410', '21290916', '21116711', '34812298', '20349416', '12481145', '28744467', '1185335', '21541213', '16336582', '33025407', '24589911', '28386819', '33911845', '7259844', '19809999', '9925157', '29624739', '2010480', '9277860', '3900528', '3392887', '24743961', '26903696', '28869934', '9925152', '2718284', '24344917', '24564605', '2051730', '1306073', '25518581', '19141655', '7342514', '22122666', '1563119', '15976508', '16538930']",[],[],[],0.0,0.0,0.0
6415bc8d690f196b5100000f,What is the estimated reduction in time when using online genetic counseling?,factoid,,"Here is my attempt at an Elasticsearch query string for the question ""What is the estimated reduction in time when using online genetic counseling?"":

##
(""online genetic counseling"" OR ""virtual genetic counseling"" OR ""telemedicine genetic counseling"" OR ""telegenetic counseling"") AND (""time reduction"" OR ""time savings"" OR ""reduced time"" OR ""shorter time"" OR ""faster"" OR ""quicker"") AND (estimated OR estimate OR estimation OR approximated OR approximate OR approximation)
##

The key components are:
1. ""Online genetic counseling"" and synonyms like ""virtual genetic counseling"", ""telemedicine genetic counseling"", ""telegenetic counseling""
2. Terms related to reduction in time like ""time reduction"", ""time savings"", ""reduced time"", ""shorter time"", ""faster"", ""quicker""
3. Terms related to estimation like estimated, estimate, approximated, approximate

The query aims to find documents that mention online/virtual genetic counseling along with language about reduction in time or duration, as well as some estimation or approximation of that time savings. The synonyms help capture various ways these concepts could be expressed.

However, the query is relatively broad since the question is asking for a specific quantitative estimate that may not be consistently reported in the literature. The results may need to be manually reviewed to find a precise numerical estimate of time reduction.

Let me know if you would like me to modify or expand the query further. I tried to balance capturing the key concepts while not overly limiting the results, given the specificity of the information requested.","{'query': {'query_string': {'query': '(""online genetic counseling"" OR ""virtual genetic counseling"" OR ""telemedicine genetic counseling"" OR ""telegenetic counseling"") AND (""time reduction"" OR ""time savings"" OR ""reduced time"" OR ""shorter time"" OR ""faster"" OR ""quicker"") AND (estimated OR estimate OR estimation OR approximated OR approximate OR approximation)'}}, 'size': 50}",,['26785833'],[],[],[],1.0,1.0,1.0
64163660690f196b5100001d,Is deflazacort more efficient than prednisone/prednisolone for the treatment of Duchenne muscular dystrophy?,yesno,,"Here is my attempt at an Elasticsearch query string for the question ""Is deflazacort more efficient than prednisone/prednisolone for the treatment of Duchenne muscular dystrophy?"":

##
(deflazacort AND (prednisone OR prednisolone)) AND (""duchenne muscular dystrophy"" OR DMD) AND (treatment OR therapy OR ""management"") AND (efficacy OR effectiveness OR efficiency OR ""comparative effectiveness"" OR ""head-to-head"" OR ""clinical outcomes"" OR ""patient outcomes"")
##

The key components are:

1. The drugs being compared: deflazacort, prednisone, prednisolone
2. The disease: Duchenne muscular dystrophy and its acronym DMD
3. Treatment-related terms: treatment, therapy, management
4. Comparison and efficacy terms: efficacy, effectiveness, efficiency, comparative effectiveness, head-to-head, clinical outcomes, patient outcomes

The query aims to find documents that mention both deflazacort and prednisone/prednisolone in the context of DMD treatment, and that discuss their comparative efficacy or efficiency. The synonyms and related terms help capture different ways these concepts may be expressed.

The AND operators ensure all the key concepts are present, while the OR operators allow for variations in terminology. The query is relatively targeted since it focuses on a specific comparison for a particular disease.

Let me know if you would like me to modify or expand the query further. I'm happy to refine it based on your feedback.","{'query': {'query_string': {'query': '(deflazacort AND (prednisone OR prednisolone)) AND (""duchenne muscular dystrophy"" OR DMD) AND (treatment OR therapy OR ""management"") AND (efficacy OR effectiveness OR efficiency OR ""comparative effectiveness"" OR ""head-to-head"" OR ""clinical outcomes"" OR ""patient outcomes"")'}}, 'size': 50}",,"['22655511', '34440496', '19488064', '37927274', '18334131', '37819629', '27149418', '23137739', '36168943', '31508685', '36565131', '35381069', '1822804', '35713895', '33075081', '22115006', '25959722', '12026233', '30167630', '31830002', '16244521', '28450193', '18254031', '33053810', '17541998', '27566742', '23483575', '20581335', '8882570', '24010700', '10951436', '27039228', '33910603', '15106215', '26833937', '26311750', '33204350', '11929208', '23622373', '11038071', '15990951', '26358775', '22967789', '32956407', '14996877', '27500011', '29174484', '31046703', '27746500']",[],[],[],0.1,0.2,0.13333333333333333
6402bc2d201352f04a000005,What are the targets of Mosunetuzumab?,list,,"Here is my attempt at an Elasticsearch query string for the question ""What are the targets of Mosunetuzumab?"":

##
(mosunetuzumab OR ""BTCT4465A"" OR ""RG7828"") AND (target OR targets OR targeting OR ""mechanism of action"" OR ""mode of action"") AND (""CD20"" OR ""MS4A1"" OR ""membrane-spanning 4-domains subfamily A member 1"") AND (""CD3"" OR ""T-cell co-receptor"")
##

The key components are:

1. Mosunetuzumab and its alternate names/codes BTCT4465A and RG7828. This ensures we find documents specifically about this drug.

2. General terms related to drug targets and mechanism of action. This casts a wide net for potentially relevant information.

3. Specific known targets of mosunetuzumab:
   - CD20 (also known as MS4A1 or membrane-spanning 4-domains subfamily A member 1) 
   - CD3 (also referred to as T-cell co-receptor)
   
   Including these specific targets helps hone in on the most relevant information while allowing for some variability in terminology.

The query aims to find documents that discuss the targets or mechanism of action of mosunetuzumab, with an emphasis on its known targets CD20 and CD3. The AND operators ensure all key concepts are present.

Let me know if you would like me to modify or expand the query further. I'm happy to refine it based on your feedback.","{'query': {'query_string': {'query': '(mosunetuzumab OR ""BTCT4465A"" OR ""RG7828"") AND (target OR targets OR targeting OR ""mechanism of action"" OR ""mode of action"") AND (""CD20"" OR ""MS4A1"" OR ""membrane-spanning 4-domains subfamily A member 1"") AND (""CD3"" OR ""T-cell co-receptor"")'}}, 'size': 50}",,"['37645778', '29351372', '38050329', '38031804', '37501154', '34922844', '34914545', '35182296', '37488074']",[],[],[],0.1111111111111111,0.25,0.15384615384615383
64144200201352f04a000043,Is anaphylaxis a results of mast cell activation?,yesno,,"Here is my attempt at an Elasticsearch query string for the question ""Is anaphylaxis a result of mast cell activation?"":

##
(anaphylaxis OR ""anaphylactic reaction"" OR ""anaphylactic shock"") AND (""mast cell"" OR ""mast cells"") AND (activation OR degranulation OR ""release of mediators"")
##

The query focuses on the key concepts:
1. Anaphylaxis and its synonyms ""anaphylactic reaction"" and ""anaphylactic shock""
2. Mast cells, both singular and plural forms
3. Activation of mast cells, including the specific term ""degranulation"" and the phrase ""release of mediators"" which describes the result of mast cell activation

The AND operators ensure that all three main concepts are present in the search results. The query is relatively focused, as the question is asking about a specific relationship between two entities (anaphylaxis and mast cell activation). The synonyms and related terms aim to capture different ways the concepts might be expressed, without introducing tangential terms that could reduce precision.

Let me know if you would like me to modify or expand the query further. The goal is to find documents that discuss whether anaphylaxis is caused by the activation of mast cells.","{'query': {'query_string': {'query': '(anaphylaxis OR ""anaphylactic reaction"" OR ""anaphylactic shock"") AND (""mast cell"" OR ""mast cells"") AND (activation OR degranulation OR ""release of mediators"")'}}, 'size': 50}",,"['22145857', '9324065', '10333112', '16204934', '19506243', '30566890', '30856392', '22022171', '31011586', '16204936', '89807', '29434182', '2099348', '20194630', '9805235', '7691234', '22261360', '33990023', '17546203', '25780280', '33097573', '8732049', '18468822', '14996419', '15025392', '28282470', '12419650', '20620227', '9728749', '18596587', '11457897', '69052', '16804320', '21134573', '22110295', '10794118', '30776022', '26936360', '10726327', '33524790', '7061153', '7295137', '33275825', '30909706', '2479221', '7154669', '28987593', '32712042', '10088645', '4046903']",[],[],[],0.1,0.03571428571428571,0.05263157894736841
6415c6b6690f196b51000015,On which two clinical trials was the approval of Keytruda based?,list,,"Here is my attempt at an Elasticsearch query string for the question ""On which two clinical trials was the approval of Keytruda based?"":

##
(""Keytruda"" OR pembrolizumab) AND (approval OR approved OR ""FDA approval"") AND (""clinical trials"" OR ""clinical studies"") AND (KEYNOTE-158 OR KEYNOTE-164 OR KEYNOTE-028 OR KEYNOTE-012 OR KEYNOTE-087 OR KEYNOTE-013 OR KEYNOTE-024 OR KEYNOTE-010 OR KEYNOTE-001)
##

The key components are:
- Keytruda and its generic name pembrolizumab
- Terms related to drug approval like ""approval"", ""approved"", ""FDA approval""
- ""clinical trials"" and the synonym ""clinical studies""
- The names of several specific Keytruda clinical trials, such as KEYNOTE-158, KEYNOTE-164, etc. These are some of the most well-known Keytruda trials that may have been pivotal for its approval.

The query aims to find documents that mention Keytruda's approval in connection with specific clinical trials. Including the names of several major trials improves the chances of finding the two that the approval was based on, while still keeping the query focused.

I chose not to include more general terms related to cancer or Keytruda's mechanism of action, as the question is specifically about the clinical trials leading to approval. Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '(""Keytruda"" OR pembrolizumab) AND (approval OR approved OR ""FDA approval"") AND (""clinical trials"" OR ""clinical studies"") AND (KEYNOTE-158 OR KEYNOTE-164 OR KEYNOTE-028 OR KEYNOTE-012 OR KEYNOTE-087 OR KEYNOTE-013 OR KEYNOTE-024 OR KEYNOTE-010 OR KEYNOTE-001)'}}, 'size': 50}",,"['33469803', '33673374', '35323331', '30839322', '30774597', '32190777', '31549317', '36601913', '36010854', '31412001', '32642293', '31940998', '33239737', '35721387', '28585617', '36226060', '37504344', '36724413', '32489505', '33222057', '29556919', '33804850', '34974985', '35762248', '35143542', '32801888', '26831889', '29079131', '32190776', '28688973', '33103788', '31869751', '33199494', '35371084', '32740092', '33839603', '36047845', '35641205', '35413489', '36369389', '36741713', '33956130', '32854979', '33012593', '37637511', '35515356', '31683169', '28125365', '28493171', '35205802']",[],[],[],0.0,0.0,0.0
64178e34690f196b51000021,Is viltolarsen effective for the treatment of Duchenne muscular dystrophy?,yesno,,"Here is my attempt at an Elasticsearch query string for the question ""Is viltolarsen effective for the treatment of Duchenne muscular dystrophy?"":

##
(viltolarsen OR ""NS-065/NCNP-01"") AND (""duchenne muscular dystrophy"" OR DMD OR ""duchenne's muscular dystrophy"") AND (effective OR effectiveness OR efficacy OR ""treatment outcome"" OR ""clinical outcome"" OR ""therapeutic effect"")
##

The key components are:

1. Viltolarsen and its research code name NS-065/NCNP-01
2. Duchenne muscular dystrophy and its common acronym DMD
3. Terms related to treatment effectiveness like effective, efficacy, ""treatment outcome"", ""therapeutic effect""

The query aims to find documents that mention viltolarsen along with DMD and discuss the drug's effectiveness or treatment outcomes. Including the research code name expands recall, while focusing on effectiveness-related terms helps keep the results relevant to the question of whether viltolarsen is an effective treatment.

The query is relatively targeted since it includes a specific drug and disease, but the synonyms and related terms allow for some variability in how the concepts might be expressed. Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '(viltolarsen OR ""NS-065/NCNP-01"") AND (""duchenne muscular dystrophy"" OR DMD OR ""duchenne\'s muscular dystrophy"") AND (effective OR effectiveness OR efficacy OR ""treatment outcome"" OR ""clinical outcome"" OR ""therapeutic effect"")'}}, 'size': 50}",,"['32955503', '30388618', '31992520', '37194523', '35634851', '32483212', '33285037', '37572081', '37005891', '32453377', '36401026', '35213020', '36995605', '34092651', '34097287', '37955093', '37955094']",[],[],[],0.2,0.6666666666666666,0.30769230769230765
640410d1201352f04a000012,What is Wilkie's syndrome?,summary,,"Here is my attempt at an Elasticsearch query string for the question ""What is Wilkie's syndrome?"":

##
(""wilkie's syndrome"" OR ""wilkies syndrome"" OR ""wilkie syndrome"" OR ""superior mesenteric artery syndrome"" OR ""smas"" OR ""cast syndrome"" OR ""arteriomesenteric duodenal compression syndrome"" OR ""aortomesenteric duodenal compression"") AND (definition OR description OR characteristics OR ""clinical features"" OR symptoms OR pathophysiology OR causes OR etiology)
##

The key components are:
1. Wilkie's syndrome and its various synonyms, including ""superior mesenteric artery syndrome"", ""SMAS"", ""cast syndrome"", ""arteriomesenteric duodenal compression syndrome"", and ""aortomesenteric duodenal compression"". This ensures the query captures the main entity regardless of the specific term used.

2. Terms related to defining or describing a medical condition, such as ""definition"", ""description"", ""characteristics"", ""clinical features"", ""symptoms"", ""pathophysiology"", ""causes"", and ""etiology"". This helps retrieve documents that explain what Wilkie's syndrome is.

The query aims to find documents that mention Wilkie's syndrome or one of its synonyms along with language related to defining or explaining a medical condition. The synonyms help improve recall by accounting for variations in terminology, while the definition-related terms help keep the results focused on documents that actually explain what the syndrome is. The AND operator ensures both the entity and the explanatory terms are present.

Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '(""wilkie\'s syndrome"" OR ""wilkies syndrome"" OR ""wilkie syndrome"" OR ""superior mesenteric artery syndrome"" OR ""smas"" OR ""cast syndrome"" OR ""arteriomesenteric duodenal compression syndrome"" OR ""aortomesenteric duodenal compression"") AND (definition OR description OR characteristics OR ""clinical features"" OR symptoms OR pathophysiology OR causes OR etiology)'}}, 'size': 50}",,"['35496747', '19388563', '12574933', '19028659', '10210938', '35304355', '21365426', '19833010', '37383896', '32399444', '32116320', '28031660', '33083170', '16968185', '29204239', '29673098', '26120301', '28433048', '18828443', '16707974', '26969279', '26769525', '35475250', '19660228', '28100055', '34401041', '29479421', '28481073', '31886059', '32821627', '33631645', '8857992', '23959808', '28688313', '27385294', '19107311', '18419824', '37568225', '35967155', '12066430', '37180628', '18687762', '31763105', '24240069', '36107595', '21892587', '37250817', '30674275', '17575776', '35211606']",[],[],[],0.1,0.16666666666666666,0.125
641461bb201352f04a000046,What is a PROTAC?,summary,,"Here is my attempt at an Elasticsearch query string for the question ""What is a PROTAC?"":

##
(""PROTAC"" OR ""PROTACs"" OR ""proteolysis targeting chimera""~2 OR ""proteolysis-targeting chimera""~2) AND 
(definition OR ""defined as"" OR ""refer to"" OR ""known as"" OR ""described as"" OR ""called"") AND
(""protein degradation"" OR ""targeted protein degradation"" OR ""induce protein degradation""~3 OR ""inducing degradation""~2 OR ""ubiquitin-proteasome system"" OR ""E3 ubiquitin ligase"")
##

The key components are:

1. PROTAC and its plural form, along with the full term ""proteolysis targeting chimera"" (allowing for minor variations using fuzzy matching ~2). This ensures we find documents specifically about PROTACs.

2. Definition-related terms like ""defined as"", ""known as"", ""described as"", etc. This helps find sentences or passages that explicitly define or explain what a PROTAC is.

3. Terms related to PROTACs' function and mechanism, such as inducing targeted protein degradation via the ubiquitin-proteasome system and E3 ubiquitin ligases. This helps find explanations of what PROTACs are and how they work.

The query aims to find the most relevant definitions or descriptions of PROTACs by focusing on the key term and its mechanism of action, while allowing for some variability in phrasing. Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '(""PROTAC"" OR ""PROTACs"" OR ""proteolysis targeting chimera""~2 OR ""proteolysis-targeting chimera""~2) AND (definition OR ""defined as"" OR ""refer to"" OR ""known as"" OR ""described as"" OR ""called"") AND(""protein degradation"" OR ""targeted protein degradation"" OR ""induce protein degradation""~3 OR ""inducing degradation""~2 OR ""ubiquitin-proteasome system"" OR ""E3 ubiquitin ligase"")'}}, 'size': 50}",,"['31004963', '31873151', '33783207', '37805842', '37422908', '29018234', '37119667', '38015747', '34494353', '18752944', '33334221', '29129716', '33488967', '28263557', '31200864', '31955850', '34432240', '36557960', '32338867', '37920397', '36255625', '37261210', '28378579', '36733714', '36750097', '35792307', '37670499', '37898394', '32718354', '35649410', '36542856', '37866632', '33143537', '36764755', '37817340', '37845222', '33532735', '35954440', '38071084', '33339292', '37577590', '34432244', '35978859', '34838332', '36170674', '36692137', '36410083', '37745578', '37696366', '36942064']",[],[],[],0.2,0.06666666666666667,0.1
6410f839201352f04a000032,Can the concept of digital twins be applied in Precision Nutrition?,yesno,,"Here is my attempt at an Elasticsearch query string for the question ""Can the concept of digital twins be applied in Precision Nutrition?"":

##
(""digital twin"" OR ""digital twins"" OR ""virtual model"" OR ""virtual representation"" OR ""in silico model"") AND (""precision nutrition"" OR ""personalized nutrition"" OR ""individualized nutrition"" OR ""tailored nutrition"") AND (applied OR application OR applications OR ""use case"" OR ""use cases"" OR implement*)
##

The key components are:

1. ""digital twin"" and related terms like ""virtual model"", ""virtual representation"", ""in silico model"". This captures the core concept and allows for variations in terminology.

2. ""precision nutrition"" and synonyms like ""personalized nutrition"", ""individualized nutrition"", ""tailored nutrition"". This focuses on the specific domain of application.

3. Terms related to applying or implementing a concept, like applied, application(s), ""use case(s)"", and implement*. The wildcard * allows for variations like ""implementation"" or ""implementing"".

The AND operators ensure all three main concepts (digital twins, precision nutrition, application) are present, while the OR operators within each concept allow for flexibility in terminology.

The query aims to find documents discussing the application or potential use cases of digital twins specifically in the context of precision nutrition. It balances precision by focusing on the key concepts, while improving recall through the use of synonyms and related terms.","{'query': {'query_string': {'query': '(""digital twin"" OR ""digital twins"" OR ""virtual model"" OR ""virtual representation"" OR ""in silico model"") AND (""precision nutrition"" OR ""personalized nutrition"" OR ""individualized nutrition"" OR ""tailored nutrition"") AND (applied OR application OR applications OR ""use case"" OR ""use cases"" OR implement*)'}}, 'size': 50}",,['35776947'],[],[],[],0.0,0.0,0.0
63eef6edf36125a42600000d,What is the mechanism of action of Teclistamab?,summary,,"Here is my attempt at an Elasticsearch query string for the question ""What is the mechanism of action of Teclistamab?"":

##
(""teclistamab"" OR ""JNJ-64007957"" OR ""JNJ 64007957"" OR ""JNJ64007957"") AND 
(""mechanism of action"" OR ""mode of action"" OR ""mechanism"" OR ""action"" OR ""pharmacodynamics"" OR ""activity"" OR ""function"") AND
(""bispecific antibody"" OR ""dual-specific antibody"" OR ""anti-BCMA/CD3"" OR ""BCMA x CD3"" OR ""B-cell maturation antigen"" OR ""BCMA"" OR ""CD3"")
##

The key components are:

1. Teclistamab and its synonyms/alternate names. This ensures we find documents specifically about this drug.

2. General terms related to mechanism of action like ""mode of action"", pharmacodynamics, activity, function, etc. This casts a wide net for potentially relevant information.

3. Specific terms related to teclistamab's known mechanism of action as a bispecific antibody targeting BCMA and CD3. This helps hone in on the precise MOA while allowing for some variability in terminology.

The query aims to balance finding as much relevant information as possible about teclistamab's MOA while not being too broad or introducing irrelevant terms. The AND operators ensure all the main concepts (drug, MOA, specific targets) are present.

Let me know if you would like me to modify or expand the query further. I'm happy to refine it based on your feedback.","{'query': {'query_string': {'query': '(""teclistamab"" OR ""JNJ-64007957"" OR ""JNJ 64007957"" OR ""JNJ64007957"") AND (""mechanism of action"" OR ""mode of action"" OR ""mechanism"" OR ""action"" OR ""pharmacodynamics"" OR ""activity"" OR ""function"") AND(""bispecific antibody"" OR ""dual-specific antibody"" OR ""anti-BCMA/CD3"" OR ""BCMA x CD3"" OR ""B-cell maturation antigen"" OR ""BCMA"" OR ""CD3"")'}}, 'size': 50}",,"['32956453', '33227097', '36775940', '37878808', '36875718', '37848191', '38052042', '37509726', '34388396', '37009408', '34417227', '37328635', '37960969', '37913909', '37501154', '38052709', '37111346', '36980705', '36472472', '37852928']",[],[],[],0.0,0.0,0.0
640c8309201352f04a000024,The diagnosis of cholestasis is based on the elevations seen in what liver function tests?,list,,"Here is my attempt at an Elasticsearch query string for the question ""The diagnosis of cholestasis is based on the elevations seen in what liver function tests?"":

##
(cholestasis OR ""bile stasis"" OR ""biliary stasis"" OR ""biliary obstruction"") AND (diagnos* OR detect*) AND (""liver function tests"" OR LFTs OR ""hepatic function tests"") AND (elevat* OR increas* OR high OR abnormal*) AND (bilirubin OR ""bile acids"" OR ""alkaline phosphatase"" OR ALP OR ""gamma-glutamyl transferase"" OR GGT OR ""5'-nucleotidase"" OR ""liver enzymes"")
##

The key components are:
1. Cholestasis and related terms
2. Diagnosis-related terms 
3. ""Liver function tests"" and synonyms
4. Terms related to elevation or abnormality
5. Specific liver function tests that are commonly elevated in cholestasis, such as bilirubin, bile acids, alkaline phosphatase (ALP), gamma-glutamyl transferase (GGT), 5'-nucleotidase

The query uses the AND operator to require all the main concepts, while the OR operator allows for variations in terminology within each concept. Wildcards (*) are used to capture different word endings.

The query aims to find documents that discuss the diagnosis of cholestasis based on elevations in specific liver function tests. It includes the most relevant tests while avoiding overly broad terms. The focus is on precision for the specific question asked, but the synonyms and related terms help improve recall.

Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '(cholestasis OR ""bile stasis"" OR ""biliary stasis"" OR ""biliary obstruction"") AND (diagnos* OR detect*) AND (""liver function tests"" OR LFTs OR ""hepatic function tests"") AND (elevat* OR increas* OR high OR abnormal*) AND (bilirubin OR ""bile acids"" OR ""alkaline phosphatase"" OR ALP OR ""gamma-glutamyl transferase"" OR GGT OR ""5\'-nucleotidase"" OR ""liver enzymes"")'}}, 'size': 50}",,"['24966712', '14535985', '36426309', '2372276', '896101', '531242', '27688573', '23342903', '33722595', '36185921', '33826952', '9758256', '36132201', '34479513', '28233754', '36958409', '33657042', '26109799', '35844336', '15977553', '1067029', '33896963', '2050326', '12854371', '34178548', '30688121', '38028400', '20203641', '24901263', '33489574', '34992033', '35778702', '16613706', '31106388', '20181214', '37763154', '15841422', '10385057', '28733732', '33603498', '29480924', '34817951', '27080614', '2152666', '25205698', '1537519', '9213259', '2841850', '26191344', '25153210']",[],[],[],0.0,0.0,0.0
6415c599690f196b51000013,Which company produces Keytruda?,factoid,,"Here is my attempt at an Elasticsearch query string for the question ""Which company produces Keytruda?"":

##
(Keytruda OR pembrolizumab) AND (""produced by"" OR ""manufactured by"" OR ""made by"" OR ""developed by"" OR ""product of"" OR ""sold by"" OR ""marketed by"") AND (company OR manufacturer OR ""pharmaceutical company"" OR pharma OR ""drug company"")
##

The key components are:
1. Keytruda and its generic name pembrolizumab, connected by OR
2. Various phrases related to a company producing or selling a drug, connected by OR
3. Terms for the concept of a company or drug manufacturer, connected by OR

The query requires the drug name and at least one term each related to production and company, while allowing for variations in phrasing. This should help find relevant results about which company makes Keytruda, without introducing too many irrelevant terms.

I focused on the core concepts of the drug name, the idea of production/manufacturing, and terms for a company, rather than including many synonyms, since the question is quite specific. The drug name is the most important term, so it is not wrapped in quotes, to allow for the best fuzzy matching.

Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '(Keytruda OR pembrolizumab) AND (""produced by"" OR ""manufactured by"" OR ""made by"" OR ""developed by"" OR ""product of"" OR ""sold by"" OR ""marketed by"") AND (company OR manufacturer OR ""pharmaceutical company"" OR pharma OR ""drug company"")'}}, 'size': 50}",,"['28121547', '30547369', '30895564', '35378209', '31815178', '35900732', '30030817', '36097345', '31877721', '32272210', '34073680', '31528768', '28125365', '33517226', '30520000', '28293123', '35478498', '29848279', '29901568', '26068883', '30305940', '31121194', '29239195', '35890409', '31267201', '32209183', '34769970', '31610315', '31025831', '31301962']",[],[],[],0.0,0.0,0.0
6414638c201352f04a000047,Cereblon (CRBN)  has been identified as the target for what type of drug?,factoid,,"Here is my attempt at an Elasticsearch query string for the question ""Cereblon (CRBN) has been identified as the target for what type of drug?"":

##
(""cereblon"" OR CRBN) AND (target OR binding OR ""mechanism of action"") AND (""type of drug"" OR ""class of drug"" OR ""drug class"" OR immunomodulatory OR IMiD OR ""immunomodulatory imide drug"" OR thalidomide OR lenalidomide OR pomalidomide)
##

The key components are:

1. Cereblon and its abbreviation CRBN as the main protein target
2. Terms related to drug targeting like ""target"", ""binding"", ""mechanism of action""
3. Phrases related to drug categorization like ""type of drug"", ""class of drug"", ""drug class""
4. Specific drug classes and examples known to target cereblon, including:
   - Immunomodulatory drugs (IMiDs) 
   - Thalidomide and its derivatives lenalidomide and pomalidomide

The query aims to find documents that mention cereblon/CRBN as a drug target, along with language about the type or class of drug involved. It includes both general terms and specific examples to strike a balance between recall and precision.

The AND operators ensure all the main concepts (cereblon, drug targeting, drug type/class) are present, while the OR operators allow for variations in terminology.

Let me know if you would like me to modify or expand the query further. I'm happy to refine it based on your feedback.","{'query': {'query_string': {'query': '(""cereblon"" OR CRBN) AND (target OR binding OR ""mechanism of action"") AND (""type of drug"" OR ""class of drug"" OR ""drug class"" OR immunomodulatory OR IMiD OR ""immunomodulatory imide drug"" OR thalidomide OR lenalidomide OR pomalidomide)'}}, 'size': 50}",,"['27478739', '21860026', '30373817', '37902300', '34572892', '22966948', '22552008', '25626321', '31187860', '27263779', '31597822', '28978850', '30118587', '25016816', '26231201', '32071327', '37238617', '30026574', '29870139', '29718735', '35045330', '31157769', '33938033', '30458989', '34834536', '25043012', '28205024', '25108355', '34764413', '34704527', '32955182', '26657848', '27294876', '29788898', '27460676', '24328678', '29130642', '30760870', '35831190', '29348877', '25978432', '34207079', '34583995', '30064974', '33310190', '30741931', '34553266', '36311747', '24914135', '36749666']",[],[],[],0.4,0.18181818181818182,0.25000000000000006
